"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)","Media notes","Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,mediaDownloadUrl,report_as
94253,Audio,"Thryothorus ludovicianus","Carolina Wren",,"Wil Hershberger",3/29/1998,1998,3,29,1833,"United States",US-MD-021,Maryland,Frederick,"Audrey Carroll Audubon Sanctuary",39.4179,-77.207,180,"Adult Male – 1",Song,"Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: ""Cheery"" calls. Other Behaviors: Advertise. Habitat: Forest, Grassland, Deciduous Forest, Pond, Rural, Field, Hedgerow, Edge.",,,,,"Thryothorus ludovicianus",carwre,Species,26287.0,,,5.0,7,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94253",,"https://ebird.org/species/carwre",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",carwre
94232,Audio,"Dryobates pubescens pubescens/medianus","Downy Woodpecker (Eastern)",,"Wil Hershberger",3/7/1998,1998,3,7,1712,"United States",US-MD-021,Maryland,Frederick,"Audrey Carroll Audubon Sanctuary",39.4179,-77.207,180,"Adult Male – 1",Call,"Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: Add announcement at 1457 - 1540. Other Behaviors: Advertise. Habitat: Forest, Deciduous Forest, Rural, Field, Hedgerow.",,,,,"Dryobates pubescens",dowwoo1,Group,10806.0,,,5.0,7,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94232",,"https://ebird.org/species/dowwoo",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",dowwoo
94326,Audio,"Icterus galbula","Baltimore Oriole",,"Wil Hershberger",5/15/1998,1998,5,15,557,"United States",US-MD-021,Maryland,Frederick,"Audrey Carroll Audubon Sanctuary",39.4179,-77.207,180,"Adult Male – 1",Song,"Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: Baltimore oriole singing then doing flight calls at A time = 3343. Other Behaviors: Advertise. Habitat: Riparian, Pond.",,,,,"Icterus galbula",balori,Species,32492.0,,,4.75,8,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94326",,"https://ebird.org/species/balori",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",balori
94459,Audio,"Ammodramus savannarum","Grasshopper Sparrow",,"Wil Hershberger",7/19/1998,1998,7,19,527,"United States",US-MD-043,Maryland,Washington,"4.0 km NE of Sharpsburg; Antietam National Battlefield",39.4667,-77.75,150,"Adult Male – 1","Dawn Song; Song","Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: Nice series of both song types (buzzy and tinkling).
Add announcement at A-time = 2454 to ?
Filtered at 250 Hz.BNA: Male's Sustained Song is heard .  CZ  02/06/2004. Other Behaviors: Advertise. Habitat: Park/Campus/Cemetery, Deciduous Forest, Rural, Field, Hedgerow.",,,,,"Ammodramus savannarum",graspa,Species,31686.0,,,4.75,8,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94459",,"https://ebird.org/species/graspa",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",graspa
94300,Audio,"Spinus tristis","American Goldfinch",,"Wil Hershberger",5/3/1998,1998,5,3,630,"United States",US-MD-021,Maryland,Frederick,"Audrey Carroll Audubon Sanctuary",39.4179,-77.207,180,"Adult Male – 1","Courtship, Display, or Copulation; Song","Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: Quiet vocalization accompanied by wing flicking. Other Behaviors: Whisper, Mate. Habitat: Forest, Deciduous Forest, Field, Hedgerow, Edge.",,,,,"Spinus tristis",amegfi,Species,31382.0,,,4.75,8,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94300",,"https://ebird.org/species/amegfi",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",amegfi
94335,Audio,"Geothlypis formosa","Kentucky Warbler",,"Wil Hershberger",5/17/1998,1998,5,17,710,"United States",US-MD-021,Maryland,Frederick,"14.0 km E of Adamstown; Mt. Ephriam Road",39.25,-77.4,160,"Adult Male – 1",Song,"Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: Loudest at the begining of the cut. Other Behaviors: Advertise. Habitat: Forest, Deciduous Forest, Creek.",,,,,"Geothlypis formosa",kenwar,Species,32729.0,,,4.857142857142857,7,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94335",,"https://ebird.org/species/kenwar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",kenwar
94329,Audio,"Geothlypis formosa","Kentucky Warbler",,"Wil Hershberger",5/17/1998,1998,5,17,613,"United States",US-MD-021,Maryland,Frederick,"14.0 km E of Adamstown; Mt. Ephriam Road",39.25,-77.4,160,"Adult Male – 1",Song,"Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"Other Behaviors: Advertise. Habitat: Forest, Deciduous Forest, Creek.",,,,,"Geothlypis formosa",kenwar,Species,32729.0,,,4.857142857142857,7,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94329",,"https://ebird.org/species/kenwar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",kenwar
94328,Audio,"Agelaius phoeniceus [phoeniceus Group]","Red-winged Blackbird (Red-winged)",,"Wil Hershberger",5/17/1998,1998,5,17,523,"United States",US-MD-021,Maryland,Frederick,"5.0 km E of Adamstown; Lily Pons Road At Route 85",39.3,-77.4333,150,"Adult Male – 1",Call,"Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: Male Red-winged blackbirds were heard to deliver this vocalization when the fields that they were nesting in were mowed.  The birds would fly around as if looking for clues to the location of their nest and give this call type in seeming frustration.  Very sad.
Add announcement at 4954 - 5034.
Filtered at 250 Hz. Other Behaviors: Emit Alarm. Habitat: Rural, Field.",,,,,"Agelaius phoeniceus",rewbla1,Group,32502.0,,,4.857142857142857,7,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94328",,"https://ebird.org/species/rewbla",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",rewbla
94352,Audio,"Melospiza georgiana","Swamp Sparrow",,"Wil Hershberger",5/23/1998,1998,5,23,903,"United States",US-NY,"New York",,"Cedar River Flow",43.7175,-74.4725,200,"Adult Male – 1",Song,"Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES:  BNA: The Primary Song is heard.  CZ  23/06/2004. Other Behaviors: Advertise. Habitat: Wetland, Freshwater, Lake.",,,,,"Melospiza georgiana",swaspa,Species,32055.0,,,4.666666666666667,9,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94352",,"https://ebird.org/species/swaspa",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",swaspa
99349,Audio,"Contopus sordidulus","Western Wood-Pewee","Troglodytes aedon -- House Wren; Vireo gilvus -- Warbling Vireo; Contopus sordidulus -- Western Wood-Pewee","Randolph Little",6/4/1992,1992,6,4,530,"United States",US-CA,California,,"16.0 km SE of Loyalton; Jones Valley",39.5833,-120.1167,2100,"Adult Male – 1","Call; Foraging or Eating","Not Used",,,,"NAGRA IV-D","Sennheiser MKH 404","Parabola 91.4cm/30.5cm (36in/12in)",,,,,,"NOTES: ""Peeer"" calls; and some series of peeping twitters which are given upon alighting just after hawking an insect. Other Behaviors: Advertise. Habitat: Forest, Evergreen Forest, Coniferous Forest, Second-growth, Grove.",,,,,"Contopus sordidulus",wewpew,Species,16130.0,,,5.0,6,committed,"archive; no_playback","https://ebird.org/profile/MTIxOA",,,"https://macaulaylibrary.org/asset/99349",,"https://ebird.org/species/wewpew",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",wewpew
98814,Audio,"Catharus guttatus","Hermit Thrush","Turdus migratorius -- American Robin; Catharus guttatus -- Hermit Thrush; Seiurus aurocapilla -- Ovenbird; Melospiza melodia -- Song Sparrow; Zonotrichia albicollis -- White-throated Sparrow","Geoffrey A. Keller",6/1/1992,1992,6,1,0,"United States",US-MI,Michigan,,"10.0 km N of Paradise; Lake Superior State Forest",,,,,Song,"Not Used",,,,,"Sennheiser MKH 106T",,,,,,,,,,,,"Catharus guttatus",herthr,Species,27235.0,,,5.0,6,committed,"archive; no_playback",,,,"https://macaulaylibrary.org/asset/98814",,"https://ebird.org/species/herthr",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",herthr
98813,Audio,"Setophaga virens","Black-throated Green Warbler","Setophaga pensylvanica -- Chestnut-sided Warbler; Sphyrapicus varius -- Yellow-bellied Sapsucker","Geoffrey A. Keller",6/1/1992,1992,6,1,0,"United States",US-MI,Michigan,,"10.0 km N of Paradise; Lake Superior State Forest",,,,,Song,"Not Used",,,,,"Sennheiser MKH 106T",,,,,,,"NOTES: (MLNS Notes: HPF@225 hz when digitized. CZ 07/10/03).",,,,,"Setophaga virens",btnwar,Species,32906.0,,,5.0,6,committed,"archive; no_playback",,,,"https://macaulaylibrary.org/asset/98813",,"https://ebird.org/species/btnwar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",btnwar
98809,Audio,"Setophaga palmarum palmarum","Palm Warbler (Western)","Catharus guttatus -- Hermit Thrush","Geoffrey A. Keller",6/1/1992,1992,6,1,0,"United States",US-MI,Michigan,,"10.0 km N of Paradise; Lake Superior State Forest",,,,,Song,"Not Used",,,,,"Sennheiser MKH 106T",,,,,,,"NOTES: (MLNS Notes: HPF@225 hz when digitized. CZ 29/09/03).",,,,,"Setophaga palmarum",palwar3,Group,32849.0,,,5.0,6,committed,"archive; no_playback",,,,"https://macaulaylibrary.org/asset/98809",,"https://ebird.org/species/palwar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",palwar
98802,Audio,"Poecile atricapillus","Black-capped Chickadee","Poecile atricapillus -- Black-capped Chickadee; Leiothlypis ruficapilla -- Nashville Warbler; Setophaga pinus -- Pine Warbler","Geoffrey A. Keller",5/31/1992,1992,5,31,0,"United States",US-MI,Michigan,,"15.0 km SW of Mio; Huron National Forest",,,,,"Call; Song","Not Used",,,,,"Sennheiser MKH 106T",,,,,,,"NOTES: BNA: Chick-a-dee call complex. Loud Fee-bee. Contact note ""tseet"". mf.",,,,,"Poecile atricapillus",bkcchi,Species,21132.0,,,5.0,6,committed,"archive; no_playback",,,,"https://macaulaylibrary.org/asset/98802",,"https://ebird.org/species/bkcchi",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",bkcchi
96390,Audio,"Cardellina pusilla","Wilson's Warbler",,"Wil Hershberger",6/9/1995,1995,6,9,0,"United States",US-CA-091,California,Sierra,"3.0 km W of Sattley",39.6333,-120.5,2010,"Adult Male – 2","Call; Song","Not Used",,,,"NAGRA IV-S","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: From tone: 6'30"" to 7'09"". -2dB. ""Chip"" calls. Tape ran out before last recordist announcement stating that bird was 6' away. Habitat: Forest, Coniferous Forest, Deciduous Forest.",,,,,"Cardellina pusilla",wlswar,Species,33029.0,,,5.0,6,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/96390",,"https://ebird.org/species/wlswar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",wlswar
96383,Audio,"Cardellina pusilla","Wilson's Warbler",,"Wil Hershberger",6/9/1995,1995,6,9,0,"United States",US-CA-091,California,Sierra,"3.0 km W of Sattley",39.6333,-120.5,2010,"Adult Male – 1",Song,"Not Used",,,,"NAGRA IV-S","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: From tone: 1'50"" to 2'35"". 0dB. Other Behaviors: Advertise. Habitat: Forest, Coniferous Forest, Deciduous Forest.",,,,,"Cardellina pusilla",wlswar,Species,33029.0,,,5.0,6,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/96383",,"https://ebird.org/species/wlswar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",wlswar
96382,Audio,"Passerella iliaca [megarhyncha Group]","Fox Sparrow (Thick-billed)",,"Wil Hershberger",6/9/1995,1995,6,9,0,"United States",US-CA-091,California,Sierra,"3.0 km W of Sattley",39.6333,-120.5,2010,Adult – 1,Song,"Not Used",,,,"NAGRA IV-S","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: From first sound on tape: 6'38"" to 8'26"". 0dB. No background noise.[Thirteen songs by P. i. megarhyncha (based on range).  Quality added (1) - CAM - 2 February 2005]. Other Behaviors: Advertise. Habitat: Forest, Coniferous Forest, Deciduous Forest.",,,,,"Passerella iliaca",foxsp4,Group,30815.0,,,5.0,6,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/96382",,"https://ebird.org/species/foxspa",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",foxspa
94462,Audio,"Passerina cyanea","Indigo Bunting",,"Wil Hershberger",7/19/1998,1998,7,19,555,"United States",US-MD-043,Maryland,Washington,"4.0 km NE of Sharpsburg; Antietam National Battlefield",39.4783,-77.7445,150,"Adult Male – 1",Song,"Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: Filtered at 250 Hz. Other Behaviors: Advertise. Habitat: Park/Campus/Cemetery, Deciduous Forest, Rural, Field, Hedgerow.",,,,,"Passerina cyanea",indbun,Species,33285.0,,,5.0,6,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94462",,"https://ebird.org/species/indbun",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",indbun
94457,Audio,"Spinus tristis","American Goldfinch",,"Wil Hershberger",7/18/1998,1998,7,18,603,"United States",US-WV-037,"West Virginia",Jefferson,"2.0 km W of Bardane; USDA Lab",39.3628,-77.8656,150,"Adult Male – 1","Flying; Song","Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: Filtered at 250 Hz. 
Flight calls ""potato chip"". Other Behaviors: Advertise. Habitat: Rural, Orchard.",,,,,"Spinus tristis",amegfi,Species,31382.0,,,5.0,6,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94457",,"https://ebird.org/species/amegfi",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",amegfi
94448,Audio,"Melospiza melodia","Song Sparrow",,"Wil Hershberger",7/12/1998,1998,7,12,750,"United States",US-MD-021,Maryland,Frederick,"6.0 km E of Adamstown; Lilypons Water Gardens",39.3,-77.4167,150,"Adult Male – 1",Song,"Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: Nice song quality.  Very pleasing sound.
Filtered at 250 Hz. BNA: The Song is heard.  CZ  25/06/2004. Other Behaviors: Advertise. Habitat: Forest, Freshwater, Pond, Rural, Field, Hedgerow.",,,,,"Melospiza melodia",sonspa,Species,32018.0,,,5.0,6,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94448",,"https://ebird.org/species/sonspa",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",sonspa
94445,Audio,"Icterus spurius","Orchard Oriole",,"Wil Hershberger",7/4/1998,1998,7,4,630,"United States",US-MD-021,Maryland,Frederick,"5.0 km E of Adamstown; Lily Pons Road At Route 85",39.3,-77.4333,150,"Adult Male – 1",Song,"Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: Jet fly-by at A-time 4346.
Filtered at 250 Hz. Other Behaviors: Advertise. Habitat: Rural, Yard, Hedgerow.",,,,,"Icterus spurius",orcori,Species,32405.0,,,5.0,6,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94445",,"https://ebird.org/species/orcori",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",orcori
94430,Audio,"Spizella pusilla","Field Sparrow",,"Wil Hershberger",6/27/1998,1998,6,27,805,"United States",US-PA-071,Pennsylvania,Lancaster,"Middle Creek WMA",40.1644,-76.3994,150,"Adult Male – 1",Song,"Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: Filtered at 250 Hz. BNA: The Simple Song is heard.  CZ  21/06/2004. Other Behaviors: Advertise. Habitat: Park/Campus/Cemetery, Rural, Hedgerow.",,,,,"Spizella pusilla",fiespa,Species,30710.0,,,5.0,6,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94430",,"https://ebird.org/species/fiespa",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",fiespa
94426,Audio,"Melospiza melodia","Song Sparrow",,"Wil Hershberger",6/27/1998,1998,6,27,555,"United States",US-PA-071,Pennsylvania,Lancaster,"Middle Creek WMA",40.1644,-76.3994,150,"Adult Male – 1","Courtship, Display, or Copulation; Song","Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: Song sparrow would bob head up and down while producing the flute-like notes.  Kind of a pumping action of the head.  Maybe used to change the shape of the trachea.

Changed song type.  Also at a higher pitch.BNA: The Song is heard.  CZ  25/06/2004. Other Behaviors: Advertise, Perform Visual Display. Habitat: Park/Campus/Cemetery, Rural, Hedgerow.",,,,,"Melospiza melodia",sonspa,Species,32018.0,,,5.0,6,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94426",,"https://ebird.org/species/sonspa",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",sonspa
94398,Audio,"Spizella pusilla","Field Sparrow",,"Wil Hershberger",6/16/1998,1998,6,16,504,"United States",US-MD-021,Maryland,Frederick,"Audrey Carroll Audubon Sanctuary",39.4179,-77.207,180,"Adult Male – 1","Dawn Song; Song","Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: Includes transition to regular diurnal song type.
Nice long cut.BNA: The Complex Song is heard. CZ  21/06/2004. Other Behaviors: Advertise. Habitat: Rural, Field.",,,,,"Spizella pusilla",fiespa,Species,31746.0,,,5.0,6,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94398",,"https://ebird.org/species/fiespa",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",fiespa
94391,Audio,"Mniotilta varia","Black-and-white Warbler",,"Wil Hershberger",6/8/1998,1998,6,8,720,"United States",US-MD-021,Maryland,Frederick,"14.0 km E of Adamstown; Mt. Ephriam Road",39.25,-77.4,160,"Adult Male – 1",Song,"Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: Filtered at 250 Hz. Other Behaviors: Advertise. Habitat: Forest, Deciduous Forest.",,,,,"Mniotilta varia",bawwar,Species,32682.0,,,5.0,6,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94391",,"https://ebird.org/species/bawwar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",bawwar
94387,Audio,"Catharus fuscescens",Veery,,"Wil Hershberger",6/7/1998,1998,6,7,613,"United States",US-MD-021,Maryland,Frederick,"7.0 km S of Wolfsville; Spruce Run Rd.",39.5805,-77.5286,450,"Adult Male – 1",Song,"Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"Other Behaviors: Advertise. Habitat: Forest, Evergreen Forest.",,,,,"Catharus fuscescens",veery,Species,27215.0,,,5.0,6,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94387",,"https://ebird.org/species/veery",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",veery
94369,Audio,"Sturnella magna [magna Group]","Eastern Meadowlark (Eastern)",,"Wil Hershberger",5/28/1998,1998,5,28,1000,"United States",US-PA-001,Pennsylvania,Adams,"Gettysburg National Battlefield",39.8167,-77.2333,150,"Adult Male – 1",Song,"Not Used",,,,"SONY TCD-D10 PRO II","Sennheiser ME 62","Roche Parabola 74cm/17.7cm (29.1in/7in)",,,,,,"NOTES: Filtered at 250 Hz. Other Behaviors: Advertise. Habitat: Rural, Field.",,,,,"Sturnella magna",easmea2,Group,32303.0,,,5.0,6,committed,"archive; no_playback","https://ebird.org/profile/MTg3MTI0",,,"https://macaulaylibrary.org/asset/94369",,"https://ebird.org/species/easmea",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",easmea
